,Date,State, Average Temperature,Anomaly
7005,May-01,New Mexico,63.1,2.5
7006,Jun-01,New Mexico,71.5,-1.3
7007,Jul-01,New Mexico,75.2,0.5
7008,Aug-01,New Mexico,71.5,-1.3
7009,Sep-01,New Mexico,66.7,-0.4
7010,Oct-01,New Mexico,56.8,1
7011,Nov-01,New Mexico,45.7,1.5
7012,Dec-01,New Mexico,34.7,-1.8
7013,Jan-02,New Mexico,36,0.4
7014,Feb-02,New Mexico,37,-2.4
7015,Mar-02,New Mexico,43.6,-3.7
7016,Apr-02,New Mexico,57.3,3.6
7017,May-02,New Mexico,62.7,2.1
7018,Jun-02,New Mexico,73.8,1
7019,Jul-02,New Mexico,73.8,-0.9
7020,Aug-02,New Mexico,73.2,0.4
7021,Sep-02,New Mexico,65.4,-1.7
7022,Oct-02,New Mexico,52.8,-3
7023,Nov-02,New Mexico,42.5,-1.7
7024,Dec-02,New Mexico,34.5,-2
7025,Jan-03,New Mexico,40.2,4.6
7026,Feb-03,New Mexico,38.6,-0.8
7027,Mar-03,New Mexico,45.1,-2.2
7028,Apr-03,New Mexico,52.9,-0.8
7029,May-03,New Mexico,63.2,2.6
7030,Jun-03,New Mexico,69.2,-3.6
7031,Jul-03,New Mexico,76.8,2.1
7032,Aug-03,New Mexico,73.5,0.7
7033,Sep-03,New Mexico,66,-1.1
7034,Oct-03,New Mexico,58.9,3.1
7035,Nov-03,New Mexico,44.6,0.4
7036,Dec-03,New Mexico,36.8,0.3
7037,Jan-04,New Mexico,36.6,1
7038,Feb-04,New Mexico,35,-4.4
7039,Mar-04,New Mexico,49.7,2.4
7040,Apr-04,New Mexico,51.4,-2.3
7041,May-04,New Mexico,63.1,2.5
7042,Jun-04,New Mexico,69.9,-2.9
7043,Jul-04,New Mexico,72.3,-2.4
7044,Aug-04,New Mexico,69.3,-3.5
7045,Sep-04,New Mexico,63.9,-3.2
7046,Oct-04,New Mexico,54.2,-1.6
7047,Nov-04,New Mexico,41.4,-2.8
7048,Dec-04,New Mexico,35.7,-0.8
7049,Jan-05,New Mexico,39.9,4.3
7050,Feb-05,New Mexico,40.1,0.7
7051,Mar-05,New Mexico,43.1,-4.2
7052,Apr-05,New Mexico,51.7,-2
7053,May-05,New Mexico,61.6,1
7054,Jun-05,New Mexico,69.8,-3
7055,Jul-05,New Mexico,75,0.3
7056,Aug-05,New Mexico,70.8,-2
7057,Sep-05,New Mexico,67.3,0.2
7058,Oct-05,New Mexico,55.2,-0.6
7059,Nov-05,New Mexico,45.3,1.1
7060,Dec-05,New Mexico,36.8,0.3
7061,Jan-06,New Mexico,38.2,2.6
7062,Feb-06,New Mexico,40.1,0.7
7063,Mar-06,New Mexico,45.3,-2
7064,Apr-06,New Mexico,56.2,2.5
7065,May-06,New Mexico,65,4.4
7066,Jun-06,New Mexico,73,0.2
7067,Jul-06,New Mexico,74.6,-0.1
7068,Aug-06,New Mexico,70.2,-2.6
7069,Sep-06,New Mexico,60.9,-6.2
7070,Oct-06,New Mexico,53.6,-2.2
7071,Nov-06,New Mexico,45.3,1.1
7072,Dec-06,New Mexico,34.5,-2
7073,Jan-07,New Mexico,30.8,-4.8
7074,Feb-07,New Mexico,39.2,-0.2
7075,Mar-07,New Mexico,47.6,0.3
7076,Apr-07,New Mexico,51.6,-2.1
7077,May-07,New Mexico,60,-0.6
7078,Jun-07,New Mexico,69.8,-3
7079,Jul-07,New Mexico,73.3,-1.4
7080,Aug-07,New Mexico,73.7,0.9
7081,Sep-07,New Mexico,67,-0.1
7082,Oct-07,New Mexico,56.5,0.7
7083,Nov-07,New Mexico,46.1,1.9
7084,Dec-07,New Mexico,35,-1.5
7085,Jan-08,New Mexico,32.5,-3.1
7086,Feb-08,New Mexico,39.6,0.2
7087,Mar-08,New Mexico,44.9,-2.4
7088,Apr-08,New Mexico,51.6,-2.1
7089,May-08,New Mexico,60.2,-0.4
7090,Jun-08,New Mexico,71.9,-0.9
7091,Jul-08,New Mexico,72,-2.7
7092,Aug-08,New Mexico,71,-1.8
7093,Sep-08,New Mexico,63.7,-3.4
7094,Oct-08,New Mexico,54.9,-0.9
7095,Nov-08,New Mexico,44.6,0.4
7096,Dec-08,New Mexico,36.8,0.3
7097,Jan-09,New Mexico,37.8,2.2
7098,Feb-09,New Mexico,41.8,2.4
7099,Mar-09,New Mexico,47.2,-0.1
7100,Apr-09,New Mexico,51.7,-2
7101,May-09,New Mexico,63.6,3
7102,Jun-09,New Mexico,69,-3.8
7103,Jul-09,New Mexico,74.8,0.1
7104,Aug-09,New Mexico,72.2,-0.6
7105,Sep-09,New Mexico,63.9,-3.2
7106,Oct-09,New Mexico,52.5,-3.3
7107,Nov-09,New Mexico,45.2,1
7108,Dec-09,New Mexico,31.6,-4.9
7109,Jan-10,New Mexico,33.6,-2
7110,Feb-10,New Mexico,35.1,-4.3
7111,Mar-10,New Mexico,43.1,-4.2
7112,Apr-10,New Mexico,52.7,-1
7113,May-10,New Mexico,59.9,-0.7
7114,Jun-10,New Mexico,72.6,-0.2
7115,Jul-10,New Mexico,73.4,-1.3
7116,Aug-10,New Mexico,72.3,-0.5
7117,Sep-10,New Mexico,68.3,1.2
7118,Oct-10,New Mexico,56.7,0.9
7119,Nov-10,New Mexico,42,-2.2
7120,Dec-10,New Mexico,40.4,3.9
7121,Jan-11,New Mexico,33.8,-1.8
7122,Feb-11,New Mexico,35,-4.4
7123,Mar-11,New Mexico,49.2,1.9
7124,Apr-11,New Mexico,55.6,1.9
7125,May-11,New Mexico,59.6,-1
7126,Jun-11,New Mexico,73.1,0.3
7127,Jul-11,New Mexico,76.6,1.9
7128,Aug-11,New Mexico,76,3.2
7129,Sep-11,New Mexico,66.3,-0.8
7130,Oct-11,New Mexico,55.3,-0.5
7131,Nov-11,New Mexico,43.5,-0.7
7132,Dec-11,New Mexico,31.4,-5.1
7133,Jan-12,New Mexico,38.6,3
7134,Feb-12,New Mexico,38.2,-1.2
7135,Mar-12,New Mexico,47.8,0.5
7136,Apr-12,New Mexico,56.6,2.9
7137,May-12,New Mexico,63.4,2.8
7138,Jun-12,New Mexico,74.2,1.4
7139,Jul-12,New Mexico,74.4,-0.3
7140,Aug-12,New Mexico,73.9,1.1
7141,Sep-12,New Mexico,66.2,-0.9
7142,Oct-12,New Mexico,56.1,0.3
7143,Nov-12,New Mexico,46.6,2.4
7144,Dec-12,New Mexico,36,-0.5
7145,Jan-13,New Mexico,32,-3.6
7146,Feb-13,New Mexico,36.1,-3.3
7147,Mar-13,New Mexico,46.6,-0.7
7148,Apr-13,New Mexico,52.6,-1.1
7149,May-13,New Mexico,61.6,1
7150,Jun-13,New Mexico,74.1,1.3
7151,Jul-13,New Mexico,73,-1.7
7152,Aug-13,New Mexico,72.3,-0.5
7153,Sep-13,New Mexico,66,-1.1
7154,Oct-13,New Mexico,52.6,-3.2
7155,Nov-13,New Mexico,42.7,-1.5
7156,Dec-13,New Mexico,34.5,-2
7157,Jan-14,New Mexico,36.4,0.8
7158,Feb-14,New Mexico,41.9,2.5
7159,Mar-14,New Mexico,46,-1.3
7160,Apr-14,New Mexico,52.3,-1.4
7161,May-14,New Mexico,60.1,-0.5
7162,Jun-14,New Mexico,72.4,-0.4
7163,Jul-14,New Mexico,74.2,-0.5
7164,Aug-14,New Mexico,70.5,-2.3
7165,Sep-14,New Mexico,66.5,-0.6
7166,Oct-14,New Mexico,57.4,1.6
7167,Nov-14,New Mexico,42.4,-1.8
7168,Dec-14,New Mexico,37.6,1.1
7169,Jan-15,New Mexico,35.6,0
7170,Feb-15,New Mexico,41.4,2
7171,Mar-15,New Mexico,47.6,0.3
7172,Apr-15,New Mexico,52.5,-1.2
7173,May-15,New Mexico,58.3,-2.3
7174,Jun-15,New Mexico,71.6,-1.2
7175,Jul-15,New Mexico,73.1,-1.6
7176,Aug-15,New Mexico,73.4,0.6
7177,Sep-15,New Mexico,69,1.9
7178,Oct-15,New Mexico,57.5,1.7
7179,Nov-15,New Mexico,43.4,-0.8
7180,Dec-15,New Mexico,35.9,-0.6
7181,Jan-16,New Mexico,34.3,-1.3
7182,Feb-16,New Mexico,42,2.6
7183,Mar-16,New Mexico,48.3,1
7184,Apr-16,New Mexico,52.3,-1.4
7185,May-16,New Mexico,59.4,-1.2
7186,Jun-16,New Mexico,73,0.2
7187,Jul-16,New Mexico,76.9,2.2
7188,Aug-16,New Mexico,70.1,-2.7
7189,Sep-16,New Mexico,65.9,-1.2
7190,Oct-16,New Mexico,59.6,3.8
7191,Nov-16,New Mexico,46.7,2.5
7192,Dec-16,New Mexico,37.8,1.3
7193,Jan-17,New Mexico,37.2,1.6
7194,Feb-17,New Mexico,44.5,5.1
7195,Mar-17,New Mexico,51.2,3.9
7196,Apr-17,New Mexico,53.7,0
7197,May-17,New Mexico,60.1,-0.5
7198,Jun-17,New Mexico,72.8,0
7199,Jul-17,New Mexico,74.6,-0.1
7200,Aug-17,New Mexico,70.8,-2
7201,Sep-17,New Mexico,66.4,-0.7
7202,Oct-17,New Mexico,56.4,0.6
7203,Nov-17,New Mexico,50.2,6
7204,Dec-17,New Mexico,38.7,2.2
7205,Jan-18,New Mexico,37,1.4
7206,Feb-18,New Mexico,41.3,1.9
7207,Mar-18,New Mexico,47.2,-0.1
7208,Apr-18,New Mexico,55.1,1.4
7209,May-18,New Mexico,65.5,4.9
7210,Jun-18,New Mexico,74.3,1.5
7211,Jul-18,New Mexico,75.1,0.4
7212,Aug-18,New Mexico,73,0.2
7213,Sep-18,New Mexico,66.9,-0.2
7214,Oct-18,New Mexico,53.9,-1.9
7215,Nov-18,New Mexico,41.2,-3
7216,Dec-18,New Mexico,35.6,-0.9
7217,Jan-19,New Mexico,35.6,0
7218,Feb-19,New Mexico,38.1,-1.3
7219,Mar-19,New Mexico,45.6,-1.7
7220,Apr-19,New Mexico,53.9,0.2
7221,May-19,New Mexico,58.1,-2.5
7222,Jun-19,New Mexico,69.4,-3.4
7223,Jul-19,New Mexico,75.5,0.8
7224,Aug-19,New Mexico,75.3,2.5
7225,Sep-19,New Mexico,69,1.9
7226,Oct-19,New Mexico,52.2,-3.6
7227,Nov-19,New Mexico,43.5,-0.7
7228,Dec-19,New Mexico,37.2,0.7
7229,Jan-20,New Mexico,37,1.4
7230,Jan-00,New York,19.2,-2.8
7231,Feb-00,New York,25.9,2.1
7232,Mar-00,New York,37.9,6.2
7233,Apr-00,New York,42.6,-1.5
7234,May-00,New York,56.4,-1.2
7235,Jun-00,New York,63.5,-0.6
7236,Jul-00,New York,64.8,-5.4
7237,Aug-00,New York,65.4,-2.2
7238,Sep-00,New York,58.3,-3.3
7239,Oct-00,New York,48.8,-1.4
7240,Nov-00,New York,36.3,-0.9
7241,Dec-00,New York,19.4,-9.3
7242,Jan-01,New York,22.4,0.4
7243,Feb-01,New York,24.7,0.9
7244,Mar-01,New York,28,-3.7
7245,Apr-01,New York,44.4,0.3
7246,May-01,New York,57,-0.6
7247,Jun-01,New York,64.8,0.7
7248,Jul-01,New York,65.9,-4.3
7249,Aug-01,New York,70,2.4
7250,Sep-01,New York,59.4,-2.2
7251,Oct-01,New York,50.1,-0.1
7252,Nov-01,New York,43.1,5.9
7253,Dec-01,New York,33.4,4.7
7254,Jan-02,New York,29.1,7.1
7255,Feb-02,New York,29.1,5.3
7256,Mar-02,New York,33.2,1.5
7257,Apr-02,New York,45.9,1.8
7258,May-02,New York,51.3,-6.3
7259,Jun-02,New York,64.3,0.2
7260,Jul-02,New York,70,-0.2
7261,Aug-02,New York,69,1.4
7262,Sep-02,New York,63.1,1.5
7263,Oct-02,New York,46.2,-4
7264,Nov-02,New York,36,-1.2
7265,Dec-02,New York,24.8,-3.9
7266,Jan-03,New York,14.6,-7.4
7267,Feb-03,New York,18.3,-5.5
7268,Mar-03,New York,31.7,0
7269,Apr-03,New York,41.3,-2.8
7270,May-03,New York,53.8,-3.8
7271,Jun-03,New York,62.6,-1.5
7272,Jul-03,New York,68.1,-2.1
7273,Aug-03,New York,69.1,1.5
7274,Sep-03,New York,60.5,-1.1
7275,Oct-03,New York,46.2,-4
7276,Nov-03,New York,40.5,3.3
7277,Dec-03,New York,27.5,-1.2
7278,Jan-04,New York,12.8,-9.2
7279,Feb-04,New York,21.6,-2.2
7280,Mar-04,New York,34.8,3.1
7281,Apr-04,New York,44.1,0
7282,May-04,New York,58.5,0.9
7283,Jun-04,New York,62,-2.1
7284,Jul-04,New York,67.3,-2.9
7285,Aug-04,New York,65.8,-1.8
7286,Sep-04,New York,61.9,0.3
7287,Oct-04,New York,48.4,-1.8
7288,Nov-04,New York,38.8,1.6
7289,Dec-04,New York,26,-2.7
7290,Jan-05,New York,18.6,-3.4
7291,Feb-05,New York,24.1,0.3
7292,Mar-05,New York,27.6,-4.1
7293,Apr-05,New York,45.9,1.8
7294,May-05,New York,51,-6.6
7295,Jun-05,New York,69.1,5
7296,Jul-05,New York,71.1,0.9
7297,Aug-05,New York,70.1,2.5
7298,Sep-05,New York,63.2,1.6
7299,Oct-05,New York,49.7,-0.5
7300,Nov-05,New York,40.5,3.3
7301,Dec-05,New York,23.8,-4.9
7302,Jan-06,New York,30.1,8.1
7303,Feb-06,New York,24.7,0.9
7304,Mar-06,New York,31.7,0
7305,Apr-06,New York,45.7,1.6
7306,May-06,New York,55.7,-1.9
7307,Jun-06,New York,64.4,0.3
7308,Jul-06,New York,71,0.8
7309,Aug-06,New York,66.8,-0.8
7310,Sep-06,New York,58.1,-3.5
7311,Oct-06,New York,46.6,-3.6
7312,Nov-06,New York,42.4,5.2
7313,Dec-06,New York,34.4,5.7
7314,Jan-07,New York,25.2,3.2
7315,Feb-07,New York,16.2,-7.6
7316,Mar-07,New York,30.2,-1.5
7317,Apr-07,New York,41.2,-2.9
7318,May-07,New York,56.2,-1.4
7319,Jun-07,New York,65.7,1.6
7320,Jul-07,New York,66.7,-3.5
7321,Aug-07,New York,67.8,0.2
7322,Sep-07,New York,62,0.4
7323,Oct-07,New York,54.9,4.7
7324,Nov-07,New York,35.9,-1.3
7325,Dec-07,New York,25.9,-2.8
7326,Jan-08,New York,25.9,3.9
7327,Feb-08,New York,23.5,-0.3
7328,Mar-08,New York,29.3,-2.4
7329,Apr-08,New York,48.4,4.3
7330,May-08,New York,51.7,-5.9
7331,Jun-08,New York,66.6,2.5
7332,Jul-08,New York,69.1,-1.1
7333,Aug-08,New York,64.8,-2.8
7334,Sep-08,New York,60.7,-0.9
7335,Oct-08,New York,46.4,-3.8
7336,Nov-08,New York,36.4,-0.8
7337,Dec-08,New York,26.5,-2.2
7338,Jan-09,New York,15,-7
7339,Feb-09,New York,24.7,0.9
7340,Mar-09,New York,33.1,1.4
7341,Apr-09,New York,45.8,1.7
7342,May-09,New York,55.1,-2.5
7343,Jun-09,New York,62.1,-2
7344,Jul-09,New York,65.2,-5
7345,Aug-09,New York,67.9,0.3
7346,Sep-09,New York,58.4,-3.2
7347,Oct-09,New York,45.9,-4.3
7348,Nov-09,New York,41.8,4.6
7349,Dec-09,New York,25.2,-3.5
7350,Jan-10,New York,21.8,-0.2
7351,Feb-10,New York,24.1,0.3
7352,Mar-10,New York,38.2,6.5
7353,Apr-10,New York,49.2,5.1
7354,May-10,New York,58.6,1
7355,Jun-10,New York,65.1,1
7356,Jul-10,New York,71.4,1.2
7357,Aug-10,New York,68.2,0.6
7358,Sep-10,New York,60.9,-0.7
7359,Oct-10,New York,48.5,-1.7
7360,Nov-10,New York,37.9,0.7
7361,Dec-10,New York,23.1,-5.6
7362,Jan-11,New York,18.6,-3.4
7363,Feb-11,New York,21.8,-2
7364,Mar-11,New York,30.9,-0.8
7365,Apr-11,New York,45,0.9
7366,May-11,New York,58,0.4
7367,Jun-11,New York,65.1,1
7368,Jul-11,New York,71.4,1.2
7369,Aug-11,New York,67.6,0
7370,Sep-11,New York,62.6,1
7371,Oct-11,New York,49.6,-0.6
7372,Nov-11,New York,43.1,5.9
7373,Dec-11,New York,31.8,3.1
7374,Jan-12,New York,26,4
7375,Feb-12,New York,29.9,6.1
7376,Mar-12,New York,43.3,11.6
7377,Apr-12,New York,43.9,-0.2
7378,May-12,New York,60.5,2.9
7379,Jun-12,New York,64.6,0.5
7380,Jul-12,New York,71.4,1.2
7381,Aug-12,New York,68.4,0.8
7382,Sep-12,New York,59.9,-1.7
7383,Oct-12,New York,50.9,0.7
7384,Nov-12,New York,35.7,-1.5
7385,Dec-12,New York,31.6,2.9
7386,Jan-13,New York,24.3,2.3
7387,Feb-13,New York,23.3,-0.5
7388,Mar-13,New York,30.6,-1.1
7389,Apr-13,New York,43.4,-0.7
7390,May-13,New York,57.2,-0.4
7391,Jun-13,New York,64,-0.1
7392,Jul-13,New York,71.2,1
7393,Aug-13,New York,65.8,-1.8
7394,Sep-13,New York,58.3,-3.3
7395,Oct-13,New York,50.8,0.6
7396,Nov-13,New York,34.4,-2.8
7397,Dec-13,New York,25.4,-3.3
7398,Jan-14,New York,16.9,-5.1
7399,Feb-14,New York,18.8,-5
7400,Mar-14,New York,23.6,-8.1
7401,Apr-14,New York,43.5,-0.6
7402,May-14,New York,56.7,-0.9
7403,Jun-14,New York,65,0.9
7404,Jul-14,New York,67.4,-2.8
7405,Aug-14,New York,65.3,-2.3
7406,Sep-14,New York,60.1,-1.5
7407,Oct-14,New York,51.3,1.1
7408,Nov-14,New York,35.3,-1.9
7409,Dec-14,New York,30.2,1.5
7410,Jan-15,New York,16.2,-5.8
7411,Feb-15,New York,9.2,-14.6
7412,Mar-15,New York,25.5,-6.2
7413,Apr-15,New York,43.3,-0.8
7414,May-15,New York,61,3.4
7415,Jun-15,New York,63,-1.1
7416,Jul-15,New York,68.1,-2.1
7417,Aug-15,New York,67.5,-0.1
7418,Sep-15,New York,65,3.4
7419,Oct-15,New York,47.4,-2.8
7420,Nov-15,New York,42.8,5.6
7421,Dec-15,New York,39.3,10.6
7422,Jan-16,New York,23.7,1.7
7423,Feb-16,New York,26.7,2.9
7424,Mar-16,New York,37.7,6
7425,Apr-16,New York,41.3,-2.8
7426,May-16,New York,55.7,-1.9
7427,Jun-16,New York,64.1,0
7428,Jul-16,New York,70.4,0.2
7429,Aug-16,New York,70.9,3.3
7430,Sep-16,New York,62.9,1.3
7431,Oct-16,New York,50.5,0.3
7432,Nov-16,New York,40.2,3
7433,Dec-16,New York,27.6,-1.1
7434,Jan-17,New York,27.9,5.9
7435,Feb-17,New York,30.6,6.8
7436,Mar-17,New York,28.2,-3.5
7437,Apr-17,New York,48.8,4.7
7438,May-17,New York,54,-3.6
7439,Jun-17,New York,63.9,-0.2
7440,Jul-17,New York,68.1,-2.1
7441,Aug-17,New York,65.6,-2
7442,Sep-17,New York,62.3,0.7
7443,Oct-17,New York,54.8,4.6
7444,Nov-17,New York,36.2,-1
7445,Dec-17,New York,22.6,-6.1
7446,Jan-18,New York,19.1,-2.9
7447,Feb-18,New York,29.4,5.6
7448,Mar-18,New York,29.9,-1.8
7449,Apr-18,New York,37.8,-6.3
7450,May-18,New York,60,2.4
7451,Jun-18,New York,63.4,-0.7
7452,Jul-18,New York,71.2,1
7453,Aug-18,New York,70.4,2.8
7454,Sep-18,New York,63.6,2
7455,Oct-18,New York,47.7,-2.5
7456,Nov-18,New York,33.3,-3.9
7457,Dec-18,New York,28.5,-0.2
7458,Jan-19,New York,19.4,-2.6
7459,Feb-19,New York,24.2,0.4
7460,Mar-19,New York,29.5,-2.2
7461,Apr-19,New York,44.5,0.4
7462,May-19,New York,54.2,-3.4
7463,Jun-19,New York,62.9,-1.2
7464,Jul-19,New York,71,0.8
7465,Aug-19,New York,66.6,-1
7466,Sep-19,New York,60.3,-1.3
7467,Oct-19,New York,50.2,0
7468,Nov-19,New York,32.8,-4.4
7469,Dec-19,New York,27.3,-1.4
7470,Jan-20,New York,27.7,5.7
7471,Jan-00,North Carolina,38.8,-1.5
7472,Feb-00,North Carolina,45.6,1.4
7473,Mar-00,North Carolina,53.4,3.4
7474,Apr-00,North Carolina,56.9,-3.1
7475,May-00,North Carolina,69.1,0.5
7476,Jun-00,North Carolina,75,-0.5
7477,Jul-00,North Carolina,75.4,-3.2
7478,Aug-00,North Carolina,75,-1.6
7479,Sep-00,North Carolina,69.1,-3.1
7480,Oct-00,North Carolina,59.7,-1.7
7481,Nov-00,North Carolina,47.5,-2
7482,Dec-00,North Carolina,35.1,-10
7483,Jan-01,North Carolina,39.3,-1
7484,Feb-01,North Carolina,46.4,2.2
7485,Mar-01,North Carolina,47.2,-2.8
7486,Apr-01,North Carolina,59.8,-0.2
7487,May-01,North Carolina,66.3,-2.3
7488,Jun-01,North Carolina,74.3,-1.2
7489,Jul-01,North Carolina,74.6,-4
7490,Aug-01,North Carolina,76.7,0.1
7491,Sep-01,North Carolina,67.6,-4.6
7492,Oct-01,North Carolina,57.7,-3.7
7493,Nov-01,North Carolina,54.8,5.3
7494,Dec-01,North Carolina,48,2.9
7495,Jan-02,North Carolina,42.6,2.3
7496,Feb-02,North Carolina,44.4,0.2
7497,Mar-02,North Carolina,51.1,1.1
7498,Apr-02,North Carolina,62.5,2.5
7499,May-02,North Carolina,65.3,-3.3
7500,Jun-02,North Carolina,75.2,-0.3
7501,Jul-02,North Carolina,78.7,0.1
7502,Aug-02,North Carolina,77,0.4
7503,Sep-02,North Carolina,72.2,0
7504,Oct-02,North Carolina,62.1,0.7
7505,Nov-02,North Carolina,48.1,-1.4
7506,Dec-02,North Carolina,40.5,-4.6
7507,Jan-03,North Carolina,36.4,-3.9
7508,Feb-03,North Carolina,41.4,-2.8
7509,Mar-03,North Carolina,52.8,2.8
7510,Apr-03,North Carolina,57.6,-2.4
7511,May-03,North Carolina,65.8,-2.8
7512,Jun-03,North Carolina,72.5,-3
7513,Jul-03,North Carolina,76.6,-2
7514,Aug-03,North Carolina,77.3,0.7
7515,Sep-03,North Carolina,69.4,-2.8
7516,Oct-03,North Carolina,58.9,-2.5
7517,Nov-03,North Carolina,55.7,6.2
7518,Dec-03,North Carolina,40.3,-4.8
7519,Jan-04,North Carolina,37.9,-2.4
7520,Feb-04,North Carolina,40.4,-3.8
7521,Mar-04,North Carolina,51.8,1.8
7522,Apr-04,North Carolina,58.8,-1.2
7523,May-04,North Carolina,71.1,2.5
7524,Jun-04,North Carolina,74.4,-1.1
7525,Jul-04,North Carolina,77.3,-1.3
7526,Aug-04,North Carolina,73.9,-2.7
7527,Sep-04,North Carolina,70.2,-2
7528,Oct-04,North Carolina,61.6,0.2
7529,Nov-04,North Carolina,52.8,3.3
7530,Dec-04,North Carolina,41.9,-3.2
7531,Jan-05,North Carolina,43,2.7
7532,Feb-05,North Carolina,43.8,-0.4
7533,Mar-05,North Carolina,47.2,-2.8
7534,Apr-05,North Carolina,57.6,-2.4
7535,May-05,North Carolina,63.3,-5.3
7536,Jun-05,North Carolina,73.5,-2
7537,Jul-05,North Carolina,79.2,0.6
7538,Aug-05,North Carolina,78.1,1.5
7539,Sep-05,North Carolina,73.6,1.4
7540,Oct-05,North Carolina,61.7,0.3
7541,Nov-05,North Carolina,52.1,2.6
7542,Dec-05,North Carolina,40,-5.1
7543,Jan-06,North Carolina,46.6,6.3
7544,Feb-06,North Carolina,42.1,-2.1
7545,Mar-06,North Carolina,49.8,-0.2
7546,Apr-06,North Carolina,61.7,1.7
7547,May-06,North Carolina,64.2,-4.4
7548,Jun-06,North Carolina,73.1,-2.4
7549,Jul-06,North Carolina,77.6,-1
7550,Aug-06,North Carolina,78.3,1.7
7551,Sep-06,North Carolina,68.1,-4.1
7552,Oct-06,North Carolina,57.7,-3.7
7553,Nov-06,North Carolina,51.5,2
7554,Dec-06,North Carolina,47.1,2
7555,Jan-07,North Carolina,44.2,3.9
7556,Feb-07,North Carolina,39.1,-5.1
7557,Mar-07,North Carolina,53.8,3.8
7558,Apr-07,North Carolina,57.3,-2.7
7559,May-07,North Carolina,66,-2.6
7560,Jun-07,North Carolina,74.1,-1.4
7561,Jul-07,North Carolina,75.8,-2.8
7562,Aug-07,North Carolina,80.6,4
7563,Sep-07,North Carolina,72.4,0.2
7564,Oct-07,North Carolina,65.4,4
7565,Nov-07,North Carolina,49.5,0
7566,Dec-07,North Carolina,47.5,2.4
7567,Jan-08,North Carolina,40.1,-0.2
7568,Feb-08,North Carolina,46.2,2
7569,Mar-08,North Carolina,51,1
7570,Apr-08,North Carolina,58.7,-1.3
7571,May-08,North Carolina,64.8,-3.8
7572,Jun-08,North Carolina,77.1,1.6
7573,Jul-08,North Carolina,76.6,-2
7574,Aug-08,North Carolina,75.5,-1.1
7575,Sep-08,North Carolina,70.8,-1.4
7576,Oct-08,North Carolina,57.8,-3.6
7577,Nov-08,North Carolina,47.2,-2.3
7578,Dec-08,North Carolina,46.1,1
7579,Jan-09,North Carolina,38.7,-1.6
7580,Feb-09,North Carolina,42.8,-1.4
7581,Mar-09,North Carolina,49.3,-0.7
7582,Apr-09,North Carolina,58.7,-1.3
7583,May-09,North Carolina,67.5,-1.1
7584,Jun-09,North Carolina,75.1,-0.4
7585,Jul-09,North Carolina,75.2,-3.4
7586,Aug-09,North Carolina,77.4,0.8
7587,Sep-09,North Carolina,69.6,-2.6
7588,Oct-09,North Carolina,58.9,-2.5
7589,Nov-09,North Carolina,52.7,3.2
7590,Dec-09,North Carolina,40.7,-4.4
7591,Jan-10,North Carolina,36.6,-3.7
7592,Feb-10,North Carolina,36.9,-7.3
7593,Mar-10,North Carolina,49.5,-0.5
7594,Apr-10,North Carolina,61.3,1.3
7595,May-10,North Carolina,69.5,0.9
7596,Jun-10,North Carolina,78.8,3.3
7597,Jul-10,North Carolina,79.4,0.8
7598,Aug-10,North Carolina,78.6,2
7599,Sep-10,North Carolina,73.1,0.9
7600,Oct-10,North Carolina,60.9,-0.5
7601,Nov-10,North Carolina,50,0.5
7602,Dec-10,North Carolina,33.6,-11.5
7603,Jan-11,North Carolina,36.2,-4.1
7604,Feb-11,North Carolina,45.7,1.5
7605,Mar-11,North Carolina,50.6,0.6
7606,Apr-11,North Carolina,61.4,1.4
7607,May-11,North Carolina,67.6,-1
7608,Jun-11,North Carolina,77,1.5
7609,Jul-11,North Carolina,80,1.4
7610,Aug-11,North Carolina,77.7,1.1
7611,Sep-11,North Carolina,71,-1.2
7612,Oct-11,North Carolina,58.2,-3.2
7613,Nov-11,North Carolina,52.4,2.9
7614,Dec-11,North Carolina,46.9,1.8
7615,Jan-12,North Carolina,43.9,3.6
7616,Feb-12,North Carolina,45.8,1.6
7617,Mar-12,North Carolina,58.7,8.7
7618,Apr-12,North Carolina,59.2,-0.8
7619,May-12,North Carolina,69.6,1
7620,Jun-12,North Carolina,72.3,-3.2
7621,Jul-12,North Carolina,80.3,1.7
7622,Aug-12,North Carolina,75.6,-1
7623,Sep-12,North Carolina,69.8,-2.4
7624,Oct-12,North Carolina,59.5,-1.9
7625,Nov-12,North Carolina,46.3,-3.2
7626,Dec-12,North Carolina,47.6,2.5
7627,Jan-13,North Carolina,44.1,3.8
7628,Feb-13,North Carolina,41.8,-2.4
7629,Mar-13,North Carolina,44,-6
7630,Apr-13,North Carolina,58.7,-1.3
7631,May-13,North Carolina,65.1,-3.5
7632,Jun-13,North Carolina,74.3,-1.2
7633,Jul-13,North Carolina,77,-1.6
7634,Aug-13,North Carolina,74.4,-2.2
7635,Sep-13,North Carolina,69.4,-2.8
7636,Oct-13,North Carolina,60.7,-0.7
7637,Nov-13,North Carolina,47.8,-1.7
7638,Dec-13,North Carolina,45.4,0.3
7639,Jan-14,North Carolina,35.3,-5
7640,Feb-14,North Carolina,43,-1.2
7641,Mar-14,North Carolina,45.5,-4.5
7642,Apr-14,North Carolina,59.2,-0.8
7643,May-14,North Carolina,68.5,-0.1
7644,Jun-14,North Carolina,75.2,-0.3
7645,Jul-14,North Carolina,75.7,-2.9
